mortgage_id,mortgage_type,mortgage_payment_type,mortgage_property_value,mortgage_loan_amount,mortgage_initial_rate,mortgage_scheme,mortgage_state_updated
a9e9412e0f8af6080bb3fbc717796549,owner_occupied,repayment,190000,100000,2.5,fixed,open
0aaf81526a82eb095d914c1e69e028fc,owner_occupied,repayment,170000,50000,2.2,fixed,open
de52b5951d2ca37636d8770a798d9f3d,buy_to_let,interest_only,240000,180000,3.6,fixed,lost
34c0887892f8b73d67e8354c00af7d41,owner_occupied,repayment,160000,50000,2.3,fixed,open
8a2ab5040f96603f39f54c5f486df1bd,owner_occupied,repayment,750000,520000,1.3,fixed,lost
f76872aee42df67a4c3a10e4f01d75ac,owner_occupied,repayment,240000,160000,2.2,fixed,open
faf82ad32cf134a723193d7d647bbf01,owner_occupied,repayment,320000,150000,2,fixed,open
85df5a3bcaa87a3208fce52c0ad7471c,owner_occupied,repayment,610000,420000,1.9,fixed,open
6c39d5d4d18e20c63e569332fb8a9c4d,owner_occupied,repayment,260000,180000,2.1,fixed,open
350e035513a95aadf2bf13d5db070d0d,owner_occupied,repayment,850000,480000,1.8,fixed,open
e68af00129e9a9570fd24c970392ea81,owner_occupied,repayment,140000,130000,2.8,fixed,open
f448c469cb5398b4d6fca66af5b51436,owner_occupied,repayment,1000000,180000,2,fixed,open
89843b731ccaddcb8eb56bb57c8f9a8c,owner_occupied,repayment,200000,100000,3,fixed,open
38bb180afb0653b101480f176ac8d323,owner_occupied,repayment,540000,270000,1.7,fixed,retained
6bf363836045025f6aed213068be6b01,owner_occupied,repayment,370000,150000,1.8,fixed,open
71ae92eff8a293396d684699862e001c,owner_occupied,repayment,210000,150000,2.1,fixed,open
b5b2f4f62b4b6c92f514be9de0015e45,owner_occupied,repayment,150000,60000,1.7,fixed,open
d777d86e91a74ce64b8d5a11c0bfa443,owner_occupied,repayment,400000,130000,1.5,fixed,retained
6c226ab070da5ff5c8210b804281360b,owner_occupied,repayment,440000,160000,1.9,fixed,open
7221fd0da41287ac671464d0984c843c,owner_occupied,repayment,280000,120000,1.8,tracker,open
140cbc27c51467c9fdb738be229d37ea,owner_occupied,repayment,240000,200000,2.2,fixed,lost
8656d886a19221a50669f0b3bfbea2b2,owner_occupied,repayment,770000,100000,2.3,fixed,open
57863c30590eb86ad7063d87bcf64495,owner_occupied,repayment,200000,150000,1.9,fixed,open
316eb8e976bf30655060b5b24f765a2a,owner_occupied,repayment,160000,120000,2.8,fixed,lost
ede901eea8f2b058e8e56dbbb42a62f4,owner_occupied,repayment,80000,70000,2.2,fixed,open
c2cfdc361f24914f9c775e282c7d8b1c,owner_occupied,repayment,220000,160000,2.8,fixed,found_refinance
3aa1f65c8e1712bd4b7cd8eb7e6a529e,owner_occupied,repayment,460000,120000,1.9,fixed,retained
7a3844428708a50dd00eeaf4aa3c81fb,owner_occupied,repayment,190000,110000,1.9,fixed,lost
43abedcd0c0b305b1da4fce0954c56b6,owner_occupied,repayment,200000,90000,2.1,fixed,open
5250dd06b837011d8ea70ed299ad014f,owner_occupied,repayment,400000,120000,2,fixed,open
39858a882c8b332ed64b8f08adeff325,owner_occupied,repayment,370000,220000,2.4,fixed,open
1ee5043bd4af6acb79282bd9f355140c,owner_occupied,repayment,260000,230000,2.1,fixed,retained
2f179604c7b34b9775bf52f3e82a7f98,owner_occupied,repayment,190000,110000,2,fixed,lost
57244caffefaa6e8de434e033b5cd1ed,owner_occupied,repayment,270000,160000,1.3,fixed,retained
4dc74370170d724b89e968071c33935f,owner_occupied,interest_only,400000,190000,1.7,fixed,lost
633bfb2755fb783b77b460a6f4bfaaf9,owner_occupied,repayment,290000,240000,2.5,fixed,found_refinance
128e9a4851a1b02258215ed06aca4ee3,owner_occupied,repayment,120000,60000,2.3,fixed,open
8c5c26e1b075e50925bcacc1247622b1,owner_occupied,repayment,260000,160000,1.9,fixed,open
616edd2d53e39860a3aeb3a778a54f8b,owner_occupied,repayment,370000,160000,2,fixed,open
72a4ac48b5187b2eace4ba8791726857,owner_occupied,repayment,380000,160000,1.6,fixed,retained
69e9ac236b14a15e288b9db7b00d3e95,owner_occupied,repayment,220000,160000,2,fixed,retained
7780d452998d434945069676c60dc78a,owner_occupied,repayment,320000,140000,1.9,fixed,lost
aa9b6ea1c96d787891a75dcb031ef743,owner_occupied,repayment,160000,90000,2.1,fixed,open
f45297895c995861af051543d6c85028,owner_occupied,repayment,210000,80000,1.9,fixed,lost
3876ba40cd1817c7020b97c715efb874,owner_occupied,repayment,210000,60000,2.2,fixed,open
48ca90f17fbc0f64a320b3af8e256e86,owner_occupied,repayment,130000,100000,2.7,fixed,not_interested
0c8dd8cc13e26b4d50604ff3fafc3c69,owner_occupied,repayment,310000,260000,2.2,fixed,open
6dd4bb638541bd5d977fb7ec257fd406,owner_occupied,repayment,330000,120000,2.3,fixed,open
88084b65db6808e7a861ac43a76b578a,owner_occupied,repayment,180000,170000,3.2,fixed,retained
8bf99b8c25ea5bec445495624256f0ec,owner_occupied,repayment,250000,160000,1.6,fixed,retained
d9de6905c3967f2ab337c50b155ba70a,owner_occupied,repayment,200000,180000,1.9,fixed,lost
2f323a96e174d2133026783522cc3442,owner_occupied,repayment,120000,40000,2,fixed,open
52cdef7012c7392d6f33ac5c41ffcf1b,owner_occupied,repayment,350000,320000,2.5,fixed,lost
6193306df1f62b4a10ddb832ef6dba1c,owner_occupied,repayment,150000,120000,2.8,fixed,not_interested
c05a307c52fe6103585f830858da2304,owner_occupied,repayment,310000,230000,2.1,fixed,open
e948010dcd192ddca7aefba9551d7e79,owner_occupied,repayment,520000,300000,1.9,fixed,open
75876e97f005bbd49752464588c04779,owner_occupied,repayment,450000,110000,1.9,fixed,open
8ba93ead8e31f981f8709d0c60d6f07f,owner_occupied,repayment,120000,40000,2,fixed,not_interested
e659d486a27e8ff3eed21ab6f6ad2e85,owner_occupied,repayment,160000,100000,2.1,fixed,open
48551d868081426100bc9fdee4fa86fc,owner_occupied,repayment,320000,180000,1.1,fixed,open
203651b74cf5f4abd40465feb85d5f96,owner_occupied,repayment,210000,150000,2.3,fixed,open
901d0b58a5f36b33f9d888aa8e700351,owner_occupied,repayment,300000,120000,1.8,fixed,open
e02cbde3c4dc5490626c70dc09940da8,owner_occupied,repayment,740000,260000,3.2,fixed,open
6c850ba5761881d85bceed1e3b414ded,owner_occupied,repayment,200000,160000,2.4,fixed,open
2269f7b728e1faf78f56492caf1bfa70,owner_occupied,repayment,160000,80000,2.2,fixed,open
9f986e8535381519efef50646694e356,owner_occupied,repayment,220000,100000,1.8,fixed,open
4ce7ac872a29ef053549b53297588b34,owner_occupied,repayment,380000,260000,1.3,fixed,retained
8a4f87f8d9e860def2cac358f5eb7131,owner_occupied,repayment,460000,360000,1.4,fixed,open
080cc4a8399f9233770a79a3e9f63ade,owner_occupied,repayment,380000,140000,1.6,tracker,lost
7fec45b4421d32712f0f1929b10f99a5,owner_occupied,repayment,130000,80000,2.1,fixed,open
ce55ac4b3710a4b0aaf4e3f927ff314a,owner_occupied,repayment,350000,190000,1.4,fixed,retained
385ba3e7f533d9f0a1d44c4aafa05136,owner_occupied,repayment,320000,120000,3.4,fixed,open
50dde09eeced5492f76062fa79b50704,owner_occupied,repayment,300000,220000,1.3,fixed,open
31364989da5da80cf6bb8470fd405b42,owner_occupied,repayment,350000,90000,2,fixed,open
21bb7501067d418b3182d5cee2fac64a,owner_occupied,repayment,480000,260000,2.1,fixed,retained
d13d9f804f8efeb76ad7bd6f85765971,owner_occupied,repayment,200000,100000,1.6,fixed,retained
d15100e9bd56ba34e9b32bfdf6651934,owner_occupied,repayment,220000,140000,2.1,fixed,retained
c95e0e1642d2b19baafb0779d55cf88d,owner_occupied,repayment,160000,130000,3.2,fixed,lost
b48d7b0406b9012bb7c1ca8a5ce56921,owner_occupied,repayment,300000,220000,1.6,fixed,open
68d2d67c5ef6295ade3691cc472159ea,owner_occupied,repayment,300000,160000,2.1,fixed,open
da1bb90346ecfc22754b0449c12dd02d,owner_occupied,repayment,240000,190000,2.1,fixed,open
aa86c90d09010d606f9e31c506820370,owner_occupied,repayment,240000,100000,2.8,fixed,lost
d09014478b652589a459e05c35828d98,owner_occupied,repayment,140000,100000,3.2,fixed,lost
4f19c637b4ed128c4258ebcb11791181,owner_occupied,repayment,380000,130000,2.1,fixed,open
f347e4725cfdd2a0865473df307a92e4,owner_occupied,repayment,340000,160000,1.9,fixed,open
b30b5812e52110e7216597bd64d06619,owner_occupied,repayment,150000,100000,1.9,fixed,not_interested
86a07a07d2db084678a8cc909070b0a7,owner_occupied,repayment,240000,130000,2.1,fixed,open
5d830b739a5fd419ef2c6b0ff9bc7d03,owner_occupied,repayment,180000,120000,2,fixed,retained
2aa80d63f33cd518422c0a5255b292ba,owner_occupied,repayment,500000,70000,1.4,tracker,open
86d66b76aa2c17916784444da83cd8ba,owner_occupied,repayment,140000,110000,2.2,fixed,open
75791721c08a13140d9e39e2273922db,owner_occupied,repayment,380000,230000,2,fixed,open
ff2945ce845ea03eb06e05ea53eae2d7,owner_occupied,repayment,140000,50000,2.2,fixed,not_interested
6bb39e5e5003983eff11614f56c642fc,owner_occupied,repayment,440000,190000,2.1,fixed,found_refinance
c5d027ee5db37f00c565ee99786b3a2c,owner_occupied,repayment,150000,80000,2,fixed,retained
6777fcfbfffb937e2f008281733975cb,owner_occupied,repayment,200000,50000,2,fixed,open
fa388eedb7a1ac33e8b406864b879e54,owner_occupied,repayment,500000,360000,1.4,fixed,open
f5bbade7079a5955e9d22038289b58b5,owner_occupied,repayment,170000,120000,2.7,fixed,retained
9977265da3fff8e105dd6e63572507ac,owner_occupied,repayment,230000,110000,3.5,fixed,lost
461a8a40c6d4e19be7cbc381e508b1da,owner_occupied,repayment,340000,180000,1.9,fixed,open
713cc2debb9b9e9620cb8ea6e3c762e1,owner_occupied,repayment,220000,170000,2.5,fixed,open
25f6eb2e7d224493e6656da20f89aa62,owner_occupied,repayment,150000,100000,2.3,fixed,open
d37e5023f565d2e98e265ce5fa2d2517,owner_occupied,repayment,90000,70000,3,fixed,lost
1bb4cc262df4edd292ced8178ab72918,owner_occupied,interest_only,250000,120000,2.8,fixed,lost
5d91c834ff6fef23ac77d9a62ff3b851,owner_occupied,repayment,120000,80000,2.3,fixed,open
3fd080b087084ff569ea6f5a380d8762,owner_occupied,repayment,100000,90000,2.7,fixed,open
3b3efa5f9a9bd2ba4a9521a944fd1c59,owner_occupied,repayment,310000,60000,2.1,fixed,not_interested
ded575c85292758fb44a6760dae52c6c,owner_occupied,repayment,240000,50000,2.1,fixed,open
7eeb6cdfe5b6db4aed3cdf8531d8714e,owner_occupied,repayment,280000,160000,1.9,fixed,open
b75c85b02f95a33da32cf8666bf58fe1,owner_occupied,repayment,280000,210000,2.1,fixed,open
9102c37702b65bac8135d34809956ce9,owner_occupied,repayment,160000,110000,2.9,fixed,lost
c77ffbf8f3ea2f4ead80a8d27215d1fe,owner_occupied,repayment,550000,190000,1.6,fixed,lost
e393d00d048a19504e489c98b4db3a98,owner_occupied,repayment,160000,90000,1.7,fixed,lost
6cda6cd62045f0321590416f2d06821e,owner_occupied,repayment,100000,80000,2.4,fixed,not_interested
36b3339a3251df37ad95fc3359872f99,owner_occupied,repayment,160000,120000,2,fixed,found_refinance
65f61ba6fc5180e1a5889e6d8cbc710f,owner_occupied,repayment,120000,100000,2.5,fixed,open
f651fe0c9affcc9cf75cbb619dccc694,owner_occupied,repayment,90000,70000,2.1,fixed,open
9386b5bd07f28a0e40bf3879f2097ee3,owner_occupied,repayment,90000,70000,3.1,fixed,lost
3f1e63328d718e82007c6fb8756fdbda,owner_occupied,repayment,180000,120000,2.2,fixed,open
baa3bd2c030032b363bec345640e73bb,owner_occupied,repayment,510000,40000,2.3,fixed,open
6d3bf0d105fc607b11f1a051ac048973,owner_occupied,repayment,340000,120000,2.1,fixed,open
e924b4dc67a2d2eba24ddcd632450197,owner_occupied,repayment,240000,170000,1.4,fixed,retained
3069e9d95192097d532033693e0462a2,owner_occupied,repayment,580000,440000,1.6,fixed,retained
69979f18fda686682ee7bb0582cca0af,owner_occupied,repayment,250000,100000,1.5,fixed,retained
ab712506760a24970889dc14445c5354,owner_occupied,repayment,200000,160000,1.9,fixed,open
3ad03dd7af763951ba370bba7d978c48,owner_occupied,repayment,140000,90000,2,fixed,open
868f24e1dcca6fa7a7d031f7eed31f8b,owner_occupied,repayment,60000,40000,2.2,fixed,open
26aa9fc291e2e2ba6d32f2b2e2853e17,owner_occupied,repayment,230000,120000,1.9,fixed,retained
0d4fe3508ec32675e396fd6acfd3603e,owner_occupied,repayment,170000,120000,2.1,fixed,open
26dd74243f4e0205aeb2e633b6fed34f,owner_occupied,repayment,240000,220000,2.1,fixed,retained
edd777cc3b4d7f423335051e0cee6046,owner_occupied,repayment,350000,170000,1.8,fixed,open
0cfbab30360e814b4cdd6394688f14c9,owner_occupied,repayment,180000,20000,2,fixed,not_interested
cffea468f6cc3ae570300d3f7800f78a,owner_occupied,repayment,160000,130000,2.8,fixed,lost
08d77725ff024e8ffe07e641afa4f0b8,owner_occupied,repayment,470000,350000,2.1,fixed,open
1c54fff7f3ecd9416bb67e28396d8738,owner_occupied,repayment,380000,80000,2.1,fixed,open
b47ae960f982a5c1791438589e2b22a3,owner_occupied,repayment,180000,160000,2.7,fixed,open
0b75e45a7c74f6937fce38fe9e856b52,owner_occupied,repayment,240000,140000,1.8,fixed,retained
6fff3e5d26ee91f6bbf344e30979b3a2,owner_occupied,repayment,800000,330000,2.5,fixed,open
cfbf9ce5bf6f6f9ee41c191ca9a6e5de,owner_occupied,repayment,160000,40000,2,fixed,not_interested
c53bf9320865ba185ad816890d49ad07,owner_occupied,repayment,200000,140000,2.7,fixed,retained
2e9c4e44ceb230e222ac59a677cd44d6,owner_occupied,repayment,350000,240000,2.1,fixed,lost
56e86117514ebbd7128ea06fe77f8ab1,owner_occupied,repayment,210000,180000,3.9,fixed,open
4cb6822df4076b91b6bfb8b3b4f7ac96,owner_occupied,repayment,300000,170000,1.1,tracker,not_interested
6120931bdf1f04ccfbc36c8a4a01a67c,owner_occupied,repayment,170000,140000,2.4,fixed,not_interested
c9530716349eede1f770eb8c87b4f615,owner_occupied,repayment,110000,70000,2.2,fixed,open
1e505f26721ea85942a1db612c8c1373,owner_occupied,repayment,60000,30000,2,fixed,open
7b37a8ae23716a635f64da952f293e90,owner_occupied,repayment,380000,310000,1.8,fixed,lost
d3111d2480d32c1e0f5f3af97a03f334,owner_occupied,repayment,130000,80000,2,fixed,retained
45b8e88103eb883c743f6c834914b358,owner_occupied,repayment,130000,100000,2,fixed,open
b8ce2ddc6cd429813e8dd1d553a5c243,owner_occupied,repayment,120000,60000,2.1,fixed,open
d66de6e91d4ec7fea57aaf615a970dfb,owner_occupied,repayment,330000,140000,1.8,fixed,open
3c9f99ebe7da93d2fe84c204cc1184c6,owner_occupied,repayment,490000,190000,1.8,fixed,open
9065d635d1914635be11f624b0b2a885,owner_occupied,repayment,90000,50000,2.1,fixed,open
8e144ec2db60a78e267af60b13465018,owner_occupied,repayment,560000,370000,1.9,fixed,open
5037f338d250f8036f4446e04575f460,owner_occupied,repayment,270000,180000,1.9,fixed,open
151a044e54ccb44f21afad4336dc90a8,owner_occupied,repayment,420000,190000,2,fixed,retained
cc3f5d150ef28f5111fe2eb83d4e76f2,owner_occupied,repayment,350000,180000,1.8,fixed,open
5a3c67231363048bb9a70e92e23b52fe,owner_occupied,repayment,120000,60000,2.5,fixed,retained
f67fd6be54219be2b3da5cdacdee9c60,buy_to_let,interest_only,160000,110000,2.7,fixed,found_refinance
b8518d8780eb14988a0adc1e8a0b0a9a,owner_occupied,repayment,260000,180000,2.1,fixed,open
538a84091cc47c8e651e727d96566f22,owner_occupied,repayment,160000,140000,2.8,fixed,retained
caf10cb3c65c16dd35a9e875f6f5ad72,owner_occupied,repayment,300000,160000,1.6,fixed,lost
0d26fd108621e0c7f9e4b65eb58b11e1,owner_occupied,repayment,140000,80000,3.2,fixed,retained
569c9c5bd034a42537026587070412fb,owner_occupied,repayment,300000,140000,2,fixed,open
b5746691a05bea9773d5489f71e4c116,owner_occupied,repayment,200000,90000,2.2,fixed,open
6ab699e11e70c7ff09cb11b0d3a52abf,owner_occupied,repayment,270000,250000,2.5,fixed,open
c82177c0136139e4b21e8b44885de682,owner_occupied,repayment,90000,80000,2.3,fixed,lost
95eebca78734e1847bdf628f7d564741,owner_occupied,repayment,250000,10000,2.1,fixed,open
db57fab20e27994d94fc0236fdd3d3dd,owner_occupied,repayment,200000,100000,2,fixed,open
88ef14b143ac84898db477b11bbeda39,owner_occupied,repayment,140000,110000,2.2,fixed,open
60960698c559d67ccaabdafaf9ce42a4,owner_occupied,repayment,190000,170000,2.7,fixed,open
43d2edcf70c43a6fa8bd28edd53b0c92,owner_occupied,repayment,240000,160000,2,fixed,lost
15f0f25922b847b898fa64990de4764f,owner_occupied,repayment,200000,170000,1.9,fixed,retained
efb72e09d910a055fa6b4d8d20c65130,owner_occupied,repayment,190000,110000,2.4,fixed,lost
d574bfd37077f15d9b83ab53559c3d3a,owner_occupied,repayment,220000,170000,2.8,fixed,open
c06a76b89e839ae820f073718b80712d,owner_occupied,repayment,350000,230000,2,fixed,open
17fbc53c957ae7bc15bde714cb75f646,owner_occupied,repayment,330000,110000,2.1,fixed,open
6b75e12b4eefdced5f8e3165c75ae1e5,owner_occupied,repayment,220000,160000,2.6,fixed,retained
8e7b5f56387c2143cffb791733fd469a,owner_occupied,repayment,80000,50000,2.6,fixed,open
f3eb8505e54163716d03298e62a5a312,owner_occupied,repayment,180000,100000,2.1,fixed,open
1b8ac58f69f28ea2b2fa3459c7015912,owner_occupied,repayment,180000,130000,1.9,fixed,lost
90603ba4a0947d1978594a4cabbdd650,owner_occupied,repayment,120000,80000,1.6,fixed,not_interested
a687cc188c37c1fd10b32d2fbff8f40e,owner_occupied,repayment,710000,200000,1.7,fixed,open
774a0bfafc47fa18ab4a7eaa20907eec,owner_occupied,repayment,510000,360000,1.9,fixed,open
5d3656789a4baaf539a90afadef45f95,owner_occupied,repayment,90000,80000,2.8,fixed,open
4bba12d7e0c36bf5e9bee5641770c0c2,owner_occupied,repayment,240000,170000,2.4,fixed,open
aac22ae71b9645517cf4406cfb3c2bf9,owner_occupied,repayment,220000,170000,2,fixed,open
3b25f9c806338a93f5210e27f3fb2524,owner_occupied,repayment,240000,120000,1.2,fixed,open
fab304413dbc359a0b4efbd25999ce83,owner_occupied,repayment,220000,200000,2.5,fixed,open
b5ffb3cffe6ac6ca40ed97501ca23626,owner_occupied,repayment,1000000,310000,1.7,fixed,retained
ae92f751b02d3542ef21b5772f51fe0c,owner_occupied,repayment,180000,160000,3.7,fixed,lost
026e277b1aa914a590fc31ef0e167f10,owner_occupied,repayment,230000,150000,1.8,fixed,lost
d2209dc27eb0c8f0a05dc4ff39cf3c18,buy_to_let,interest_only,70000,60000,4.5,fixed,lost
3ed23fb11a3c7ba0d6fae6ca73c69a36,owner_occupied,repayment,150000,70000,2.6,fixed,open
a399afbe4f95cdea36e7ab613b3b806a,owner_occupied,repayment,280000,150000,1.4,tracker,retained
9ef502678f713048ee6b3b28bb322cef,owner_occupied,repayment,400000,40000,2,fixed,open
0448c44886fa4f8539d77f4ce0dd1daf,owner_occupied,repayment,200000,170000,2.1,fixed,open
1af78139ff38f266a055bcda92f3b1b2,owner_occupied,repayment,100000,50000,2,fixed,open
7cb367c1cc215a9785ab1555c36f483c,owner_occupied,repayment,300000,190000,1.6,fixed,retained
0c81f85eed9ba42850d768e7e77fbe5e,owner_occupied,repayment,430000,70000,1.5,fixed,open
6c26424d1b92e3f9029f978ac6921f86,owner_occupied,repayment,120000,80000,2,fixed,open
15c40e38f605e89bfca079b9c87e4590,owner_occupied,repayment,510000,410000,1.8,fixed,open
8bef86804a441441858be4e2b9c836f4,owner_occupied,repayment,100000,40000,2,fixed,open
cb5eec9e2d9cbbd3264211be2759d5f0,owner_occupied,repayment,140000,100000,2.6,fixed,not_interested
84898ce622a18de6dd3509813d6714de,owner_occupied,repayment,850000,680000,1.7,fixed,lost
c6e32b584a1c1b6b8e7e8c4579e4c56d,owner_occupied,repayment,310000,150000,2,fixed,open
409ce499a22f487f1a24057b1f41bb43,owner_occupied,repayment,240000,210000,2.3,fixed,open
e9fe0bb7045ab71e492a165015531482,owner_occupied,repayment,160000,130000,2.1,fixed,lost
23c274f5c306f2411e10205615c4a86a,owner_occupied,repayment,120000,80000,1.9,fixed,open
057ae28d7471fe0e55d470839181731a,owner_occupied,repayment,450000,220000,1.7,fixed,open
5c638b65a313ac49f47cdcaa9f3fe7b8,owner_occupied,repayment,160000,110000,1.7,fixed,open
d25b40fc59fa3df9b6ede55034c93dff,owner_occupied,repayment,210000,180000,2.5,fixed,open
e19359c42cd5b8fc09a28d4ee5c096f0,owner_occupied,repayment,550000,120000,1.4,tracker,retained
cf422804156ab3bf50bd73769a119313,owner_occupied,repayment,260000,130000,1.9,fixed,open
fd557961829db2728180f12939c6f9c5,owner_occupied,repayment,190000,150000,1.8,fixed,lost
e8ba612f379f56476a9e20cf99b1b202,owner_occupied,repayment,420000,290000,1.2,fixed,open
238ad12a20508f9d604b101f97abae14,owner_occupied,repayment,340000,260000,2.2,fixed,retained
d4bd92a17ab5686248ee56ccb93134c1,owner_occupied,repayment,210000,160000,2.7,fixed,not_interested
85dac11e1993512c042de6167f2c0ad0,owner_occupied,repayment,140000,110000,2.1,fixed,retained
21176b2a71c2f5ef95f847063d9a0827,owner_occupied,repayment,200000,120000,2.4,fixed,not_interested
3e5d05735740d93225eeba08f8b83fb0,owner_occupied,repayment,410000,340000,1.4,fixed,lost
188a77e86f13be75aac21db71dbccfc1,owner_occupied,repayment,140000,50000,2.1,fixed,open
9a868e141bd9cbef3ad60ba1ca8ecc46,owner_occupied,repayment,360000,10000,2.1,fixed,open
fa5539955781c6439f248002d0c218df,owner_occupied,repayment,280000,100000,2.2,fixed,not_interested
51e689f07ffbebce18e07f7cda90a1f4,owner_occupied,repayment,500000,160000,1.5,fixed,retained
49eb14510b1ab93a9662c18f97687506,owner_occupied,repayment,260000,80000,2,fixed,open
b0108be02b09ff3226ee9d2237bddbd8,owner_occupied,repayment,300000,170000,1.8,fixed,open
b3b79e394aace6a2d63b7f8351148320,owner_occupied,repayment,220000,120000,1.7,fixed,lost
dcaab5d890415236509ad3eee42ea3d4,owner_occupied,repayment,150000,20000,2.3,fixed,open
4983c96787e0567781df3c05d85b10e1,owner_occupied,repayment,270000,130000,1.4,tracker,open
f946e164a9d09376f0db5bcdd6947a83,owner_occupied,repayment,180000,130000,2.1,fixed,open
087206e46b598c2f73d9718b9b600e9c,owner_occupied,repayment,100000,40000,2,fixed,open
c4a8008ce11e86bcb80d6e2cb3a1dfcb,owner_occupied,repayment,350000,280000,2.1,fixed,open
3b1645655d281587217bcc6f2f3d1ec9,owner_occupied,repayment,200000,60000,2.1,fixed,open
1ac26e4f6be8f79f8a932e6c39a050ee,owner_occupied,repayment,110000,90000,3.8,fixed,retained
cf648a19ff80316c6b8be75529d33022,owner_occupied,repayment,440000,190000,2.1,fixed,open
96b923941cb31d2b563059cf7ab03a62,owner_occupied,repayment,300000,250000,2.4,fixed,open
b4fcfe65f8d8cb24a742cc3305975b67,owner_occupied,repayment,120000,60000,2.6,fixed,open
84a059aa5397dc30b550e2aaa1655217,owner_occupied,repayment,120000,100000,2.2,fixed,not_interested
01b64231d102ad6639142864cf14a5e6,owner_occupied,repayment,420000,230000,1.7,tracker,lost
ae8c26ea59c5baab03fb27867127ee5b,owner_occupied,repayment,120000,110000,2.3,fixed,retained
f9996d1ebc808d45c80b59c502ba1ceb,owner_occupied,repayment,300000,240000,2.1,fixed,open
269d4d76623bd4ee4312084ea252113f,owner_occupied,repayment,360000,240000,1.8,fixed,lost
4ed9fd255c67c21f377b61fb8ce5d6d6,owner_occupied,repayment,600000,380000,1.4,fixed,not_interested
6c45d552ea1877b8646132ebd3217c0f,owner_occupied,repayment,400000,130000,2.2,fixed,retained
a2a86352d339c252d9c1f75744733038,owner_occupied,repayment,130000,110000,1.9,fixed,not_interested
eeed9048ed6ebd5f70fa20edcf2d0e5f,owner_occupied,repayment,280000,120000,1.7,fixed,retained
5b959e9051325e93169e80505ef26e50,owner_occupied,repayment,280000,140000,2.1,fixed,open
c46ecb504bdd200222be2d886a0e5005,owner_occupied,repayment,230000,120000,2.2,fixed,open
46c5bc837fca6117154536f8e7290822,owner_occupied,repayment,380000,150000,1.8,fixed,open
fd44224c91f206b87127add2b66bccec,owner_occupied,repayment,130000,70000,1.7,fixed,open
eb03fc5934453da0e5a3527343d9dbc5,owner_occupied,repayment,170000,120000,1.4,fixed,open
b55aaeb1b3c3220e58e65a14375ecd77,owner_occupied,repayment,400000,250000,1.6,fixed,not_interested
cd8e50a5af7699108a9989fac102243b,owner_occupied,repayment,100000,80000,2.4,fixed,open
5dc26e32f1a5ce29a1fa893299d7ff53,owner_occupied,repayment,420000,150000,1.5,fixed,retained
02205429982428f901dc080bc034768c,owner_occupied,repayment,120000,80000,3.4,fixed,open
1e742e808a3e2ec1e071c78a95f157ac,owner_occupied,repayment,300000,260000,2.4,fixed,open
151cfca0b8721f74d76a0cdec1bdcd10,owner_occupied,repayment,290000,170000,2.1,fixed,open
c64e90345d974596d8f53628a1a04828,owner_occupied,repayment,200000,120000,2,fixed,retained
a204539039b15e6ca3e39424d10ac255,owner_occupied,repayment,180000,70000,2.1,fixed,open
3a2424bf48e9e3b4cc17419eef738bb7,owner_occupied,repayment,80000,40000,2.3,fixed,open
67f2d0001c2bd80eb9c679054bc2320f,owner_occupied,repayment,170000,130000,2.4,fixed,retained
57817e0b51f0baba2454b802b95d3a64,owner_occupied,repayment,210000,110000,2.5,fixed,lost
5711cecd7c8e8a3cfb9e517457f437b3,owner_occupied,interest_only,180000,50000,4.5,fixed,not_interested
559341b912f404bbe09e6ef1e7eb078c,owner_occupied,repayment,150000,100000,2.9,fixed,open
149663bc06b5e8cdaaf3ffb3601cfc63,owner_occupied,repayment,280000,110000,1.5,fixed,retained
c9d706aa775b09219fc6d65228d3233a,owner_occupied,repayment,400000,260000,2.2,fixed,open
73fc36e9c7bb8efcfa25a3b1c79dca12,owner_occupied,repayment,280000,60000,2.1,fixed,open
98be837310900dd07c923756cacdcb51,owner_occupied,repayment,160000,120000,2.2,fixed,lost
3c6cdcebbd619a17a76e6d218c73f616,owner_occupied,repayment,250000,150000,2.1,fixed,open
d21963f53bc1e337ff055168df0cf3fe,owner_occupied,repayment,200000,140000,1.9,fixed,not_interested
d3941608709cd14396128ccb6183f86e,owner_occupied,part_and_part,500000,250000,1.6,fixed,found_refinance
90895991ea7ef36ed7bea74ab07fe85d,owner_occupied,repayment,280000,60000,2.2,fixed,retained
04c36da46693d04a82993335eeb815af,owner_occupied,repayment,200000,90000,1.9,fixed,open
a1d48c142d56d60ee8c2290a37911776,owner_occupied,repayment,160000,130000,2.1,fixed,retained
ea853444fab18baca892dfd5b3091123,owner_occupied,repayment,190000,90000,2.2,fixed,retained
0d00485125b5884e9c62b053015fc991,owner_occupied,repayment,230000,130000,2.1,fixed,open
ae72d400d76e84a7e52b35f5a1fef5a2,owner_occupied,repayment,100000,60000,2,fixed,retained
f965f493612c0fa38a19fccdf82d4899,owner_occupied,repayment,390000,160000,2.1,fixed,open
d399a7a50f6cecee9d57b27e3c3e211c,owner_occupied,repayment,160000,120000,2,fixed,lost
ecf489e3f749b1dd7746e7f91f9a075d,owner_occupied,repayment,410000,220000,2.1,fixed,open
e0699f1bc264205041578502e2af14be,owner_occupied,repayment,400000,60000,2.6,fixed,open
